owner,amount
0x375b2e5ffc8bc5db38e8f2b3cdecf8341f58bf2b,4375.597777652959
0xb06e894692d93d12c3d5bf4630bf1bb5d8e2dc11,4065.9962610584835
0xe3988d86bc85142258027011cbdca92a29285eea,1254.1706865917265
0x3d9a46b5d421bb097ac28b4f70a4a1441a12920c,3991.5765669707607
0x470b0147edd17759e40d2da95600cc27b6361c71,451.3604858994037
0xe31b5093accfda7ce1b405c95640d42d91f431d4,436.7686562152399
0xf21dfd3e7f30a29c8be653f6cd0fd50115e45980,2176.0035528078633
0x6a32a6c05501f07e15f92d50454b155d9559621c,382.78004164828644
0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,3120.5377147618724
0xb779efeeda6cf887b80bc386e7eb9fdced6753f6,919.6330294421801
0x9372e699c3e232cf5c6932c0806ab10b0067a32e,882.8319370200747
0xf4a80929163c5179ca042e1b292f5efbbe3d89e6,2573.087927680742
0x97ca977da45a00572c479fc628799e48648f5396,320.0766233527094
0xe2792f0d37f5f995c069c227de437dad47ba035e,175.47001900423749
0x34b95962703d0414ee1317f13470e13d7449f827,946.6160748633574
0x064dd58d2e40f4c06e9baaa18d4ba8678fc41f9e,125.57072509364387
0xd1b368b353bffaf250aff21a0faeebf43133a619,6726.967974964052
0x9710fa9261d02faab16560ab1055830a0bd17a78,178.1132241292069
0xf125d07eaedc3b4b12a48722cf4dc141e4562ce8,433.9090450095767
0x82f4be0b0f26e917deb8604b842b1d48a51777eb,510.6865549454212
0xb44351c7187f21460020ff3032c5539b978f3441,168.03197207981927
0x769cf241f79cfcfa5693f4a1adf6c7ebdd43e3c6,375.3809032569252
0x5e729cf80ff5f3db4a6cd3486de584a192aa3e8d,133.61172367162123
0x6df3592e0ab59cc285c5daf6a4b2e847ae974560,482.37601728195585
0x5d31a991c9a336b60d77ef3d517a623d81bf2259,190.69843172417015
0x4f13513dbf26c2e8235bd6f47e718f53d7abd81c,2931.6618475069167
0x4638494298aeff5c7c99540c0524b3e93dfed0c8,125.2375798873297
0x034ff617c5daf5eb85a2014b3fd476fc4bb216a6,133.61487058654615
0x6a3f4be6a545c6f8889772c6f4887d97c8814344,475.9625834683503
0x1f650747bce71fb24814b7df8be3f77cbed47ae8,5410.381912796753
0x97ca7110c65619d96152040825c8825ebf894f27,1671.1323057138
0x23bcc0f69b4dd31d283cee170a3a2fe1b2982519,272.3548079822607
0x1e31c76b78ff00e3cb64d41d5844626d991ab9e8,2465.7879548039223
0x3eb819da70622ee440d1aca68e0caa7c71d4600e,291.49020786038557
0xdd4848eef0ed64e338dc4a6a4b9d19f26a777b71,616.9016663982081
0xd1db89f8fd7646cc914cc44aeb8aa451b682fa92,248.25928023819006
0x2281eb45954a48fd2befe323433c3bcdb31b0773,1054.774018716543
0xdbad7cbca084dff4e93b0f365978362ad8cc0a35,1538.0740701214206
0x0d3a4b57e271af4b0911119d6b8879615e08aa52,212.28002786222794
0x794b675c0e69fe8f586909ca98915243cf689672,3996.1013818093934
0x772f3423b00835276315bb3f7372341f1bbd3bdf,762.7223267461916
0xf563e75386c613f2dd7f3000d322b4848e52eb8e,3999.301455600999
0xb11474f216ecd9c25844a7b745112e5abb42d410,672.7102791210052
0x544c1d553b13890fb447a9de2138380cd3df65d4,185.43698726668052
0xe9523f18e3ce6e2689455689eb5071f09501600f,228.96148101969789
0xab87f8924bfa8eccdd11ac59ddbd2e297084f095,138.25465277179765
0x5d1ff68f5d304f483e267b7b5bca4cf8307102c8,413.75009807790707
0x352d96569a75d26841f67f5fe6274b190ee548b4,253.68404032298056
0xe24476e14befa0e49fad65df0aba9065a3a7628b,271.3306394432971
0x538457ac31627f08e5f4c41cf6f1a2534a95d975,268.7320920106014
0x436ab15705e0ed23284512770748770ee4c16155,4472.051724077838
0x9fb2ce6ab1fa0a93d90d221114f3e9fea242e5cd,2365.062404787323
0xf2c6888c81b3b72d265ba5776cdfb6dedcba8281,2107.5016422994545
0x1b4d109711c8b18d96b2a559135f1d4604ff7b44,617.5959681830723
0x58947f539f1c1e930c2aea6e8a9fb0ecc9763357,3289.23433360692
0xbb970d149c0952e74e3dbb7dcef371384e7d62c6,280.49936537092555
0x8c5535e787b8b744c4ae1eeffcf2c3b6c07ac395,530.802392011469
0x517997433e0012b2167af697f22c6bc4d7c8f565,229.58519255734583
0xe76116ec4d63f887f1d03a1678b84c91800e68da,232.27612202098956
0xa0891010f3363b757c9887997ce90d8af7f03de0,2014.0530631775985
0xe0272f259c364f16e55a7ee5747b32241dc6d317,1038.6234502795905
0x627cc42addab321c2171795b7a2dc03279531c46,1132.3286719985795
0x4b4b2746020e24084dc6873fefc3dacc560f19e2,692.8749172304035
0xe0bbe85a36c6078dddb396d7eb3fd24782b67762,417.7254905045741
0x941d6e4983f0affcd019a976edb6ed93bf2a0dbf,2228.2565061696287
0x3f7393618972a9d8c74075eb426820948510f2bd,381.0851761826494
0x2af840e3fce86b3c7a155fd23142bf63d77ac1d7,245.7657517790397
0x137463e4daf247bc3c29d63c06536862d9f7111c,438.4751714898575
0x57e81425e1b183a14068249a7e7419c925ed1d3d,1025.6879683627228
0x3b5639791b5b7e9002e51f14fc638fc4367a3d84,223.94619574635732
0x6e0eda3c94336ac9907b6de794d401c16fdaaa95,173.59234823521876
0x5480295f322425f800458cc4ea6fac85324956a6,143.14974817704905
0x1008da881d464b090b0970edbeab7a91410ccf1b,317.50843181222683
0xb2496388df3eaf929764d96f3677fd3eff9e6dd2,115.68124158349524
0x6ad868ab1136b527f5d47e582dc8f10cd1ad7166,337.2587969114037
0xd5d552f011f1c7a64837c06a689a4058cf6f8bb9,197.06565051799765
0x89c8ca52010574b2ddd67d3d81a7ad39a0176be5,203.86169209120754
0x29e99b03ca9ec88d8e462c70efee13056add1d85,233.21661314225486
0x110b376e82372ed518e6ac9eccdf3270f14a11b1,771.0274520908935
0x6ddaf06d6c447a7e40fadd2f1a57f07dc6318738,187.99153034315026
0xcf4b99d03cd764caa496700b9c3aa22f139c87c0,105.82422734965994
0x55423b657a4e68f89bad3e1d393eb1c61af7df7f,1408.5066999646936
0xa3b70d1ffdb7c819930abd4c1188ffd1a6040856,495.7708117347683
0x3da5840d158414c9a58febc76ff0dfad7c580dee,588.7108994419278
0xf856fcd9684e4fc6dc51753ed33c169fc7717e70,321.2507121455387
0x438b826229ce5056a820b5fe60cc54f34ab5d39c,216.64915073602592
0x0cff0916430e8fec4401a12bc75914481877ed11,928.3709243621709
0x55e02a90915429610113391eb6e052ef3c0fc227,266.9894715643531
0x27b5bd1dbe3c13ec354f5a2f014ed08bdfbbbff7,211.96302978521825
0x33548670e79940f0c45c9fc82021557a30399c3d,305.6498406749755
0x60eb0c633ea3579e3887d0ab88ba1714c3a7bc45,1102.6116912022628
0x7cd776ec0772c25458be4ddfca244e2543299488,136.7454794341167
0x37349ec15523e77aadbcff338c8db48ac7472219,2852.0601204706895
0x1f28ed9d4792a567dad779235c2b766ab84d8e33,13501.14783609123
0xec279ca5ceff592551cd0324848542fb2ee4d487,152.38626652310455
0xcb22330335b85b2668f6232715e8b946268a6ccf,465.7321427624887
0xa232ec1090723b860cbed25480214c9e4607f002,360.5911888691619
0x09513f18ed47e9ac14e7e2beb5c5ba301207bd06,401.21855369830433
0xa085278322b6e576493fa12a01d0422d987b88e9,384.618462787306
0x88bb5b695535d7acb5970fe9f9e698d16f55bf16,300.0756295161539
0x7d2ab9ca511ebd6f03971fb417d3492aa82513f0,9551.959744402573
0xfb91baf16e003d436112d2ad99d3833aeba6e593,5232.393095359784
0x731cbd561be8aff78aae312f3f9e7485ba374d93,986.7667741990289
0x514777272fc016555ad9928c4c623c8dd68d9af1,943.6900402647673
0x205dc1f2a60d9479438fa66cc09bdd3290b881f1,623.6047006897874
0xeef590d31ceac4e8dfda964e9f4ed20fcb5d1765,374.962458399617
0xa874fa6ccdccb57d9397247e088575c4ef34ec66,6488.049925364733
0x27d3c79c82542c8ae0af2cec823a54dea8a42c9b,427.724273850686
0x86fd53ecbc3c665c971691016062a6ded51609ce,161.7520860278303
0x1e16870873b28d956f8ebcb5179e518f8a9f89b5,1005.4861726754586
0xc726f659fc9b3bc5286a584c8976f915bcad2401,475.36747473243264
0x3f71d55998ec7cbe9e0bb798ebb93a6bb718c346,192.5443912916853
0x7dd74d8a5249f1f1946be4621de6649369be6068,150.38545204173812
0x2f8503bc62edc228bfdfdaa72722f2d9b7e61914,3009.178651474742
0xfe8420a2758c303adc5f6c3125fda7e9ed96a1e3,5076.887612219984
0x704c043ceb93bd6cbe570c6a2708c3e1c0310587,2650.6237481055837
0x8c64cffd734b7981be14a545570c1e96daa69066,669.3452289287443
0x2e5f4eef95ea6d1f517948d094a738b64ad53c07,575.0032652830018
0x26c5f5434a5be74ab709011696a2bf8445560ee7,203.88265080447073
0x42dd89d82ebd261af7c1a78265311d0be380eb75,619.739732518163
0x4238018c93b69956d7da04ce0a6ea3add77f446e,279.59417426775394
0x372cd8d9dc7d4255169fde657e77d9767bd1a059,1567.158098776736
0xa0a2f6e2de336812ff06b6548536ad6f8c5eab1c,461.1196085022107
0x76feeb85bef3e58c5b4db150fe70cd590ce059e4,1154.422661965688
0xee1a424b8310f50ab7b93fe4fbfa554ea06995d2,437.5061233349949
0x02dd2834005c8147ba249d63f5c4629ed23aa487,862.0042404357072
0x5758e35c54f80933f803836a6fd855e0443017bc,411.79079966407585
0x380f42411f77fb6f4a3467e4e82e809752e68346,165.82995358635492
0x25307ab59cd5d8b4e2c01218262ddf6a89ff86da,3963.5409507358286
0x9e2fbdc5aa1b1cc0ab1be2aa1638450bb52334d6,118.40390529183874
0x64a7a1005ca3c8a5a7c6e5a05148cd9da2d2c465,176.8488709482128
0x2bff1f46af78cf5d62dae8fe87759988c7e6908a,942.1568661697942
0xcf8d11a78b06ab293e3d7b4ddf2a4fe783a81ee4,1052.9723403120888
0x88c173d219e72d946a78a2d32f330617f5a32842,262.54769710942674
0x5f5c328732c9e52dfcb81067b8ba56459b33921f,5583.818148106183
0x472ed1150a81543220f0f61d77e32abb17b9f037,1036.128196290481
0xd7c0c7de7c03aec13eb387041605d8c41021448c,130.2830967093975
0xa88949e739e77f40654223901a960aed294a67b3,1328.636342165711
0x3d4280273ed071a2fbbdb76cb942d96a37248909,285.36781391856556
0xb70585adcd062b9d33c410d6a02de80b1f146104,190.1745913269987
0x07ad6095e72920d8a8273b50a7f23ab5a35469ae,1317.7147038950836
0x56b527b0d422a85e6ff20c435af499cf51c749a1,4405.81282178764
0x6bec1faf33183e1bc316984202ecc09d46ac92d5,596.2339511214662
0xb04f94a5b0c0d91ab2bad7c89919f811a5d3c7d0,246.4474549283934
0x8f55e765f9856dd6b9ff802dfc8f6b39d35df7f2,495.413743180972
0x6ecdf77a82b5cc3f8e5c8f285212514c95930b68,2856.9309685852654
0xc7474a75adb271a5df4105ce9df06400ef1ac600,538.4881783704038
0x8d7f33d72762780d1531072a3992c1a6a6663d84,357.6155317259603
0x7b60ea021804cf38c52045bff6de10d29ab0380c,414.26981441528056
0x634439d53eac1a76f5da0f253e65f0218f56a338,1143.4859445019322
0xe43ba4d907cb334c90ad1d77bb4d2c975bae7ca8,401.0910764415569
0xa1b34d397b748ef7d1c8847cd9fd104154e07334,377.12808857982145
0x35e989497e9d638ef333e7369293f06d91583435,2798.0566174224246
0x6fc4f33e8071894c09896116e854c5f099175a2b,249.71857780867535
0xd48b7c8dfa0add95133bc81f36a5975a36b27dfc,448.0642737553385
0x83c70c2d33b05bd221b8f0958e82d8c8b02b6159,2127.149661264271
0x70ef2ac4f6c2549cfbe96f7e6dc0cd04c971c105,1371.118304309445
0x5db9f17b4f805096da730f386296f9f72d0396e6,312.0938915447645
0xf0ff9e9aa25f80fb9446c007c369944bfd777fbf,337.7841769276258
0xbeac2c61af285d340fc045142d7c2dc1acf5c082,167.04016749763923
0x64673820f9c037ba71dfcc08ca765baa8220609e,755.9552262433122
0x2e405891665f403d0fdded6bc1f1547475c53029,216.66619929923004
0x573e815d20dfd2f93f04cf47f9e7eec7491e6fe4,571.0227058177283
0x2b481a967705bff674d35cfe19d3aece69195c14,636.0083400325577
0x0c768807850ce91d42ddc75dae6d0e0a12f50caa,265.0433317822524
0x94100bf3947210aa449af07bee2a91b317456f78,606.5928231270495
0xed1bed32024117769ca714fe633add79adfe20fe,1668.9614060126596
0x092571ef1493c97455479da7554a50310fd25ac7,1018.1381628033936
0xfe9df826ed3beee9b7ed91f8deaf152db19c2af3,274.0581364879627
0x9270f1a44f3d06b64b9ac89e124669b4d250468e,111.68774065057278
0x4d0c8098e01e63554a3b90967fa7fdbb6f306b84,487.43099796495187
0x0547847774be131affb807d8a77d2be55f30ab7a,336.11596291828926
0x3ae78ebdb3bf148082d54f0ecae123af62da7db0,267.9912688972869
0x2e5d93d2aadb1848188340c606d84a56f2124609,1607.096697167996
0xbc841b0de0b93205e912cfbbd1d0c160a1ec6f00,3959.4461297391
0xc01cddfa6a4c6f374143fd041b7270426121bc3e,499.0045082558231
0x45d11a179d01f65fcde31d39b6c8ec11d36423cc,1215.9296097116899
0x443280f88c82b1d598dc1c7a69c29cc09fa36744,1025.8602138406618
0x970b6f7c17f52f6b7be61fc334840b78b73f0aa3,4822.249626400768
0x9a158daf4c5fdd782762d44be81c0bc06f16732d,456.95947767318114
0x94a5208aec69da50b6785597b441cf1cb37c9ff8,243.06863133050723
0x4fdbdb277a7b5f2bcc31b812fc5c34aeaaf8e50a,389.7463068843139
0x3ff835e791523b4a917d3b2299b4c26e9c8d2393,1841.0345252671518
0x349e9dd023bc416c189e82030a3fc38fc81f2845,2641.7886036447344
0x202103d959f26a4192f25ab90f8bb774c7211205,209.54083901999635
0x4a27c58f1f08057ecc7efe8c6a883afb543da35f,395.15585433280694
0x27db120372c69c8ecec4e2bb0fe94233396db693,2500.996719658844
0x4abcfb80b1d3ecb44bf2a901b266d180ab91a6e0,317.60525332065384
0xbef4e5d4d18233741eea8da62185bf590000e179,120.49459276419148
0x1a82d9c916a6b7f605d47fc4312d7b4da8789955,240.47224480186412
0x1a277d568eba7ce107c4329d5440906575382543,258.1339540446405
0x7d20356c5a6cd6fd68c962df9f455b4171ebcca7,485.69069059323647
0x5e1aa1ed3a5c44bad45acdf79c41ad7fa4bafdf3,162.38465989355564
0x4cc9666cbb203a23cdae3d5aa487ebe3a79dee52,295.16614973144834
0x592941814b1695cd3e6c6bd2651031bee3eccd10,690.5906711184391
0x9a66f060240192cbe007d262adca86afedea5903,412.0758890985191
0x89819a8fcf6acc3372fe264bf53d31f9aabd57e9,1556.3319131024743
0x528d034c619c9ac12462a9cc1fb423b8ddbe9539,278.4542697855813
0x314394863a41da33a83eaa002bcd039345c1a5b4,175.80748132177627
0xfed409a1094830db8baf2deac886ddfbebec8320,138.7186170953831
0x361bc40bde9fa209dc2140bbe751d7e956600a49,1264.9799274291734
0x0c97242d88cc533681727a11624579f419de9fe3,396.94584647666454
0x1228215219e54688b0f520a19273bdecda016c04,317.31507181460586
0xf38343f7efe84f3a9f1b7af4a82ed2c68eacf71a,843.9133779040386
0xf8ec63ecd67d8fab58d7b53097361efd9f07ad3e,301.4550254649317
0xf72750f7ee40ce12ab1c754e4f0c4700c6ca6f7e,147.35684289343317
0xaa51a75faf055a8e41d4babe40d72fd0340c9828,331.537123872435
0xffa5a71f6fde61e786d780377593ab107f6c1326,485.56214963989646
0x2a42217e3e9f6acd230145dcd7c4e929176dce2c,245.20364513059715
0xda397504aa199487c733d103ac006b06f372e6cf,10930.715903550576
0x1c39d232e4ff328f844301ebea821cfe1a75fa0b,1246.0213431186494
0x8981853bcdf7c10424e5f6891ab64a47c138d462,227.768386440804
0xb32db0cd76c7910dc3aed618e6bad553a5c51079,772.3775475107303
0xbdbf1e8f9b3c890e176fc2ef3b84715bc39fbf0e,204.26776823249133
0xd43b89621ffd48a8a51704f85fd0c87cbc0eb299,1805.4133817873756
0xb2c633a2038d7c44fe9a2d032daadca08fc2c5df,1770.122786254487
0x7b2a5632011e586baa71f0b9039d2cdabce2b961,425.8726083087413
0x10f238f2259ce32366d2fb8b65fad0a89ddf0dbb,202.46820504022583
0x3678b3eeab73068deffa68bc547fac55a45c49b7,1080.3193976825407
0xd4687eba51d7615b488bea5a070fb9f7aca24714,861.1323239575153
0xeaef0befb9525bed3563c73bbc5ffd47761514cb,2572.842917055284
0xe70f14381a35b3658e93e3ea64b5790988f0a0d6,509.990017256425
0x301346efef502dfa7ccf83108b0e1c9ea480c7bf,932.7332221888304
0xf36c36e83fef0160f3d0585d0bf32ef681311a2c,159.67117370297362
0xc6e111e3854319fbb00b59780665a35db1e2a9cc,399.229047599084
0xfd13e8879108a7b6565a85a75e31c18d5fd8d2f5,250.55312250977258
0xc7768a53234a72b53a980c977eb07c8c8f5e76a1,163.4436313384473
0x37f4d6fe566ce19a7291927339164c081aed6874,1739.2370779939781
0xb140c83796795709b63b958924b17054dc2b8b0b,326.694480561835
0x5f7d33b6762e89da5b303bdf27dcb6e46431cd2c,266.1223590602444
0x55c313ab356ce3006958e7b433a0074192bce68e,194.36085801249536
0x7f7f90196b618a779665070b11b7e5cdf3a661d0,233.08362340987392
0xd6e58429a2482400571065d66a9144fb2ed81fb2,312.3593195169394
0xbbd5c7413eeec55e932f25f7f3177db97529b40c,4248.822887961258
0xa7ceb85556b95523a396e2bf67491b36673a1bfa,169.2958528183235
0x615bfc2e6f86bd6ebc11292b5addc096761586c9,356.2030934482977
0xc48acf11feea0011287f2d29a467412b2d0561a2,449.24156904986285
0x0a4fd9ebe5d8ebf63b1ab77a3296e2d79884b48e,2334.639418188784
0x3da9844a44d33ef4b1e7a39f873c2d41c5a94785,243.74592948473168
0xfefefa7e73eb6d905222ba470d9b7e3322b3a60f,645.9048506896817
0xcf40cb85b2467a86988eadb8e103d36524fb1211,249.40805187459424
0x026617a003616c8f4a660db526ac068c7bd12490,515.1836441952652
0xa016ee3199550cfbfd2b5b254b075d6b0ee5ca3f,1475.3799034236918
0xa951c5d226d532b54cb8bcf771811895a70c2d84,694.9803944471556
0x1b1025ddd40fee98488dae05e6317d507d92df60,317.568465174459
0x830e9606a73260bef13f41f1a95098d2fdca6ce3,3590.493708080818
0x7129f869845e854afa805170a6e42ce42a543b3d,409.27539936552085
0x93837577c98e01cfde883c23f64a0f608a70b90f,4646.823048362284
0x56f43a983bc1b56793ade6f4610244f58460c397,2495.773647580863
0x14b656ff2bf8aa9b2a580ddc2a0c1723f140c385,436.6572622040124
0xae7f458667f1b30746354abc3157907d9f6fd15e,5573.431731307914
0x2a1eb0fb39312bbf01cf40899975684612a57016,1456.809295741953
0x1f9a17815187174e4ee7cc46ef0ce53e5671c58d,601.8038495917857
0x14a09fa327d008a181ef56b067217772182f5d0d,1655.4860710066882
0x13be0d68c95163b8782397d792694324ae9f3f34,938.1169216511826
0xdbf4c24bce4896a2ea14ce1e84c5245217e60fa8,225.1612771857107
0xfcd7f04ab848aa04a6d63340cc8bcbb80c31a9dc,375.4966085642727
0x8f2780d1348ae5246247d1fbdc5ae10191401c8f,864.9597351193889
0x65e6d08b538c8e5be1463a3c78d354cdd843e4e2,444.08377671421465
0xb129f73f1afd3a49c701241f374db17ae63b20eb,866.5552253948185
0x0948fc93ab55ed215ce6dbac653475f5714264e9,512.8075115778305
0xa9f55e03fe7411501d06532111c92c58ebca1d83,1419.6701468395222
0xf93edda61e74a3dc6a95ef9480cdf7246f2fe9f0,7570.321792862167
0x2268e2b8f7640a29752c5c58b8735906f4e84f60,1608.45570780827
0xf77ab315e5cbf11b43f6c73e8ec13be9aa2bd835,365.31273703563215
0x263db0aa3001afb62faf0cde42cb18fe4f75a6db,190.26239561827168
0x221d1fa137929981220d6b4144f2929e9a2bf7f5,373.7855720560496
0xe15e505d43f09cdeef4f4e8dc6403f44c5d25fbc,533.9540322639937
0x5fa4cd13de46be8c3fe4190d3b41073c1743232e,1536.5296300874427
0x335a725164a2cd487dd420019a15262b7bbc0b8f,2005.067992888471
0xc22de4ceeafd9436d20a9b18c5970d680d3498c8,2718.6339132027138
0xcb395bb77dd7a4255647e52d59e256eb5e57781a,489.18954379190336
0xcec8fc36d45787008e6f76c20b8f3fb92db2aca1,465.1860571459184
0x7a0857d314f62d383341b4ed8fe380e7c98fb978,772.2128575559441
0x56d854360cb426cf037593521dd5ccd02413a376,175.53315293801398
0x3be4c589edec55c5691f731bc44f4027f2be77e6,670.8223522525757
0x7824a0fe9d6e89d80bf94b661f5425b868f15643,4943.579797800352
0x6b56336311ebac5d78f36ce6bf60c203088fcbd3,168.68397912737353
