owner,duration,startDate,amount
0x2fc01fF5ABb40a0081185f05560C18Bc04faf030,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x3144FbBeE81aBcc9E42C247B458FaB4B9BdcE34B,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x7800C137A645c07132886539217ce192b9F0528e,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0xcA771eda0c70aA7d053aB1B25004559B918FE662,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x5DFfD5527551888c2AC47f799c4Dc8e830dECeE7,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x68112e81EbbFbc9657f92ad9244894ad9ea92B07,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0xA6D0f657ede49c9e12bA61852b3367036AbA4d16,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x586b9b2F8010b284A0197f392156f1A7Eb5e86e9,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x1ec078551A5ac8F0f51fAc57Ffc48Ea7d9A86E9d,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0x8b620474B48C455314b37580599FfdaDfe1F9A80,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x3887DfED4F408dCC56A0a4d45d99eEb0a2A5A99e,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x656D7e5b1F9D3c2D79a7c0660262509Ba826f0d8,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0x517619818517b68BD812c9Ead19F24ee17c44a0a,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0x4cE958b1c1f3D09E1B0A237512DB1131550d2Fcf,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0x04C06323Fe3D53Deb7364c0055E1F68458Cc2570,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x29f387aDe2a5AE3C93DEFd52f2a5fA535CAb666e,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x7bf660f3e287d2a05f46b72ae69a048f3781db90,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0x205Dc1f2a60d9479438fA66CC09BDD3290B881f1,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x2324777719176f53de7661a1ff2ce412a87cd2dc,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x6ff24d911037D9914253A53a4E522ADACf8b9149,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0x3B33e333B2cb692bc98aC655ba92a592Cd42D755,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0xdF5bfc93B603fa78D164b80749DC1e231f68C845,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x4C8eB66911d8b63Cf15987B3D5d48a717611C4fF,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0x5602B89dAd9313Ef73e3F808d21F805F5cbe90aa,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x7E90E03654732ABedF89Faf87f05BcD03ACEeFdC,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0xE306bbd2fD51A435E21449223FB398376c0a37A4,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0xA35DAcCCE0e52F16946cCce01267b985A6239eCE,416,2018-09-27T10:00:00+00:00,1052701271186440677966103
0x6FD3bDcB7c8f54493Ee28cc1106d08EFA302Cac1,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0xdd386096048683378e87fa626c75c2b548fd5e7e,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0xCb18d88cCBb6B5Ad564e7411084e2745fB04aDD7,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0xF6CBDd6Ea6EC3C4359e33de0Ac823701Cc56C6c4,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0xdb22d2d37db92ea7fa6993c9f6ead55fbb1ef4ea,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x690f0581ececcf8389c223170778cd9d029606f2,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x5420C34eE18e31d7E0CF13FcfE7CC10A7f6eee85,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x63b5e4e67ec4d41bfc10de642eb2e720c7eb7b83,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0xB11404172fE71B8e534FC0E4e0450D4768d9Dd33,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0xf9bbe9231af2F4427CeF450fcda74a5877Ac869F,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x57E26d302dEac4dE248a6bf752be6983CA57d6d5,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0xb300783aA3F8d6267C3D9704F86584eeF2F994ec,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0xc035AE607959d186BE47bE02edEf9b358725AB11,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0xAF7EAF66B5f1FA23158784fb4c17dbA90727AFad,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0x8e38D8398cd35388e36a4Aef21A10Fd3f31118C8,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x485dA3718a997638d4056b388dE484164DcAE15d,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x42c5166006E7ffA8Bd637B803A384961f1306856,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0x2ABB7a39D6abe1bFD04267039934dC85b58EAD9b,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0xD099836Ed8b2Fa598D5478c19deaBD995BE0650f,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0xe3520e55d04242ac5F122c64E7A6c4418A55bafF,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x94ac474B5Badc251Cf11C06713FB1E522de0747E,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x6307edea4FA19C2a3D3F8Fd12759D6BD319AAb8f,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0xa6CB541fDe0a401c2e51594565b65e233CE5be4b,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0xC126F092483F6c6250C94551DddA87D40f3c4798,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x580032674884e6337cf072A75a5BDB2a12dCF19e,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x8c3FA50473065f1D90f186cA8ba1Aa76Aee409Bb,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x3fF13444cD4155946035dfee8D21E5C372D42EcA,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x7509c121055e88e71CaEE4eD3F8f8Cebc617e4Ec,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x5ee3C997675897CE04F26fa59E6D054EE374Af0D,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x59E9dAeE0A88D9Ec8aB66223Eb96435e0402A06D,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x3C5CaFcA81c65b21EF3ed0c5791aF182053EbB36,416,2018-09-27T10:00:00+00:00,26483050847457627118645
